rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
1	spotify:track:4E6RdcCWMiHTu7zy1VTNDo	Marília Mendonça	Todo Mundo Vai Sofrer - Ao Vivo	Som Livre	1	1	8	3679193	4E6RdcCWMiHTu7zy1VTNDo
2	spotify:track:5pRGXCDY0eT6R1QicAn7Uk	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	3	36	3270672	5pRGXCDY0eT6R1QicAn7Uk
3	spotify:track:0WhDotK0QXigmsrlw0DxKK	MC Kevin o Chris, Sodré	Evoluiu	ADpar	2	2	12	3182562	0WhDotK0QXigmsrlw0DxKK
4	spotify:track:6QwFUcPc5nhsqZuhXUYtV7	Jorge & Mateus	Tijolão - Ao Vivo	Som Livre	4	6	7	3176000	6QwFUcPc5nhsqZuhXUYtV7
5	spotify:track:6sRLrSetyIwIKhW1eMlUNP	Matheus & Kauan, Marília Mendonça	Vou Ter Que Superar - Ao Vivo	Universal Music Ltda.	2	4	16	2791253	6sRLrSetyIwIKhW1eMlUNP
6	spotify:track:1xyVMQx51Kab6eLVtE6twx	Lauana Prado, Maiara & Maraisa	Cobaia	Universal Music Ltda.	6	7	48	2488716	1xyVMQx51Kab6eLVtE6twx
7	spotify:track:0TK2YIli7K1leLovkQiNik	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	5	3	2479854	0TK2YIli7K1leLovkQiNik
8	spotify:track:26WpOBpHiIMoBuMEIwtOCH	Pk, PK Delas	Quando a vontade bater (Participação especial de PK Delas)	WM Brazil	8	8	17	2348093	26WpOBpHiIMoBuMEIwtOCH
9	spotify:track:2x8TNY9KwNvD19gVGs4WOP	MC Kevin o Chris	Ela É do Tipo	ADpar	1	9	17	2140341	2x8TNY9KwNvD19gVGs4WOP
10	spotify:track:3RbXsVQr4jeTxvT35Hssq3	Marília Mendonça	Bebi Liguei - Ao Vivo	Som Livre	2	10	30	2119727	3RbXsVQr4jeTxvT35Hssq3
11	spotify:track:1nVIlX3h3Ds9bH6JMQopIU	Luan Santana	quando a bad bater - ao vivo	Som Livre	11	30	2	2098730	1nVIlX3h3Ds9bH6JMQopIU
12	spotify:track:6u7jPi22kF8CTQ3rb9DHE7	Lil Nas X, Billy Ray Cyrus	Old Town Road - Remix	Columbia	11	11	13	2090900	6u7jPi22kF8CTQ3rb9DHE7
13	spotify:track:1nqaSoiLuqevDes4S18sO7	Gusttavo Lima	Milu	Gusttavo Lima	13	38	2	2013203	1nqaSoiLuqevDes4S18sO7
14	spotify:track:4eB8rsNNm5791m3uvEBNLR	Zé Neto & Cristiano	Estado Decadente - Acústico	Som Livre	10	14	26	1995753	4eB8rsNNm5791m3uvEBNLR
15	spotify:track:7oEr56KG6odStlQH0nvdyr	Gustavo Mioto	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	8	13	31	1991142	7oEr56KG6odStlQH0nvdyr
16	spotify:track:5q0NlM6Pm8Pp3orq7zGiRn	Matheus & Kauan, Jorge & Mateus	Quarta Cadeira - Ao Vivo	Universal Music Ltda.	16	24	16	1934829	5q0NlM6Pm8Pp3orq7zGiRn
17	spotify:track:5eMmT4Ava5BGThju0AD8vQ	Gusttavo Lima	Cem Mil - Ao Vivo	Som Livre	1	12	37	1931560	5eMmT4Ava5BGThju0AD8vQ
18	spotify:track:6YjyT6MEMsMc41NNWk2dYg	Marília Mendonça, Maiara & Maraisa	Bebaça - Ao Vivo	Som Livre	6	15	20	1856619	6YjyT6MEMsMc41NNWk2dYg
19	spotify:track:3L2uyIJoJPjYkSETVNSPBQ	Maiara & Maraisa	Não Abro Mão - Ao Vivo	Som Livre	13	17	23	1815361	3L2uyIJoJPjYkSETVNSPBQ
20	spotify:track:4gDvg62vG96w0qJaF6wzcd	Diego & Victor Hugo, Zé Neto & Cristiano	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Sony Music Entertainment	18	18	16	1773895	4gDvg62vG96w0qJaF6wzcd
21	spotify:track:4lEw9Id7kLDSJ6KRdaenM9	Felipe Araújo	Espaçosa Demais - Ao Vivo	Universal Music Ltda.	21	53	40	1687874	4lEw9Id7kLDSJ6KRdaenM9
22	spotify:track:3tU3UAasaDA9OixXGC3O33	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	22	29	17	1624013	3tU3UAasaDA9OixXGC3O33
23	spotify:track:2H8ETIUEoN9YMf56X66bxd	Anitta, LUDMILLA, Snoop Dogg, Papatinho	Onda diferente (feat. Papatinho)	WM Brazil	4	19	14	1616451	2H8ETIUEoN9YMf56X66bxd
24	spotify:track:3tA0vALUwrzkTgHcm9j6oJ	Zé Neto & Cristiano	Notificação Preferida - Ao Vivo	Som Livre	2	25	56	1549541	3tA0vALUwrzkTgHcm9j6oJ
25	spotify:track:1HEr5uCRyuuLlVCOB1RiTE	Luísa Sonza, Pabllo Vittar	Garupa	Universal Music Ltda.	5	20	4	1536189	1HEr5uCRyuuLlVCOB1RiTE
26	spotify:track:3mNmUjoDHYDYj08IaRPtg0	Lucas Lucco, Wesley Safadão	Posto 24h (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	12	22	38	1530733	3mNmUjoDHYDYj08IaRPtg0
27	spotify:track:2SgVsDXzET5EU8VngMh9dv	MC WM	Senta braba	WM Brazil	23	23	10	1526616	2SgVsDXzET5EU8VngMh9dv
28	spotify:track:5MMrkwK6AgNAsgHVdC7daZ	Dilsinho	Péssimo Negócio (Ao Vivo)	Sony Music Entertainment	18	21	36	1487872	5MMrkwK6AgNAsgHVdC7daZ
29	spotify:track:0XEJ7eph2IWFYZc73Jm3n2	Diego & Victor Hugo	Infarto	Sony Music Entertainment	9	27	35	1452508	0XEJ7eph2IWFYZc73Jm3n2
30	spotify:track:0nkDm27DGppCSk8dnGtvPa	POCAH	Não sou obrigada	WM Brazil	16	16	14	1448050	0nkDm27DGppCSk8dnGtvPa
31	spotify:track:3HVWdVOQ0ZA45FuZGSfvns	Ed Sheeran, Justin Bieber	I Don't Care (with Justin Bieber)	Atlantic Records UK	5	26	9	1447142	3HVWdVOQ0ZA45FuZGSfvns
32	spotify:track:2bbFhnxYjeb9jYEX2MDKLQ	MC Kevinho	Uma nora pra cada dia	WM Brazil	32	35	2	1437823	2bbFhnxYjeb9jYEX2MDKLQ
33	spotify:track:3CgZi8DMUftJHK6WL2gKc1	Hungria Hip Hop	Um Pedido	Hungria Hip Hop	25	28	5	1426371	3CgZi8DMUftJHK6WL2gKc1
34	spotify:track:0EZuXcsnjEmGuRYdFdcctX	Marília Mendonça	Sem Sal - Ao Vivo	Som Livre	20	33	37	1412694	0EZuXcsnjEmGuRYdFdcctX
35	spotify:track:4jGzR5Vri06Y5T9SxM7m5P	Xand Avião, Gusttavo Lima	Algo Mais (Amante) - Ao Vivo	Som Livre	35	44	8	1401269	4jGzR5Vri06Y5T9SxM7m5P
36	spotify:track:5EKHbW7mXcAR4hCyS3YXjb	Felipe Araújo, Ferrugem	Atrasadinha - Live	Universal Music Ltda.	1	36	42	1367009	5EKHbW7mXcAR4hCyS3YXjb
37	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	42	15	1281955	2Fxmhks0bxGSBdJ92vM42m
38	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	52	28	1262771	13Rf6RaZT13TW4xLQR3MQr
39	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	30	34	17	1260411	1oQppEGTHYN53xfEaTz4ua
