rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
1	spotify:track:2MZQAvsA7aZDssppBLRxYp	Israel & Rodolffo	Batom de Cereja - Ao Vivo	Som Livre	1	1	7	8593318	2MZQAvsA7aZDssppBLRxYp
2	spotify:track:58pgi1RpcU2fVJsxhm7BIr	Raí Saia Rodada	Tapão Na Raba	Som Livre	1	2	8	6560644	58pgi1RpcU2fVJsxhm7BIr
3	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	3	4	23	5699802	1ere9b9vDw2N3m9d4uiXxa
4	spotify:track:7EWXP47VlXKO3r7mNxuWHw	Wesley Safadão, Os Barões Da Pisadinha	Ele É Ele, Eu Sou Eu	Som Livre	1	3	19	5635132	7EWXP47VlXKO3r7mNxuWHw
5	spotify:track:27X3qzgB0Show6qfw5wNOK	DJ Ivis, Tarcísio do Acordeon	Esquema Preferido (feat. Tarcísio do Acordeon)	Sony Music Entertainment	1	5	11	5088186	27X3qzgB0Show6qfw5wNOK
6	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	5	6	17	4967236	2nZj5YymF54qhAu7RneVP6
7	spotify:track:4AAIAVjSyiq1N7SXKkwXZe	Marília Mendonça	Troca de Calçada	Som Livre	7	11	8	4055024	4AAIAVjSyiq1N7SXKkwXZe
8	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	4	7	30	3873381	5m5aY6S9ttfIG157xli2Rs
9	spotify:track:7GLWWrk1YlkPYqJK3ynIA0	Jorge & Mateus	Lance Individual	Som Livre	4	9	19	3764495	7GLWWrk1YlkPYqJK3ynIA0
10	spotify:track:07AQkmp456NpEnT8HR7WLy	Teto, Matuê	M4	30PRAUM	6	8	14	3740507	07AQkmp456NpEnT8HR7WLy
11	spotify:track:158ukl5rih76dOEsp0I91H	Jorge & Mateus	Paradigmas	Som Livre	11	12	9	3626265	158ukl5rih76dOEsp0I91H
12	spotify:track:6sPBi0qLI6KM3yXX56NxsA	Tarcísio do Acordeon	Meia Noite (Você tem meu Whatsapp)	Sua Música	1	10	16	3575792	6sPBi0qLI6KM3yXX56NxsA
13	spotify:track:5glMxRMRHGBRj6bydBjoPM	PEDRO SAMPAIO, Daniel Caon, Wesley Safadão	FALA MAL DE MIM	WM Brazil	13	17	8	3370316	5glMxRMRHGBRj6bydBjoPM
14	spotify:track:2SUPbyD77tJuOUbqbxct6l	Os Barões Da Pisadinha, Jorge	Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo	Sony Music Entertainment	14	14	5	3361413	2SUPbyD77tJuOUbqbxct6l
15	spotify:track:4Ls13Ag4SWnniiX4QLRltL	Vitor Fernandes	Acaso	Sua Música	15	16	7	3310918	4Ls13Ag4SWnniiX4QLRltL
16	spotify:track:2pBEAodCImE4LgbKAG4bfz	Bruno & Marrone, Wesley Safadão	Último Beijo	Worldshow Promoções e Eventos	16	22	16	3251662	2pBEAodCImE4LgbKAG4bfz
17	spotify:track:0WlmiIK5qFQ4dAB4mCA4sI	Os Barões Da Pisadinha, Fernando & Sorocaba	Amor da Despedida	Sony Music Entertainment	9	18	20	3229859	0WlmiIK5qFQ4dAB4mCA4sI
18	spotify:track:1Cqg0nJOZRyvltkof8tjqA	Simone & Simaria	Foi Pá Pum	UMG Recordings, Inc.	13	13	17	3192165	1Cqg0nJOZRyvltkof8tjqA
19	spotify:track:0QglpM23kl9ldvVdoYNZwF	Kawe, Mc Lele JP	Mds	OQProduções	3	15	13	3159442	0QglpM23kl9ldvVdoYNZwF
20	spotify:track:2Gjt4rUHBUH0rMKpBg0hF4	Malu, DJ Lucas Beat	Disco Arranhado - Funk Remix	Essaéhit	20	39	3	3026719	2Gjt4rUHBUH0rMKpBg0hF4
21	spotify:track:1uA7fD01YlQr1Rm0oyNB4H	Guilherme & Benuto	Pulei na Piscina - Ao Vivo	Sony Music Entertainment	14	21	31	2915477	1uA7fD01YlQr1Rm0oyNB4H
22	spotify:track:0DlHQxrVijRqVUfuS6PKaY	DENNIS, Xamã, LUDMILLA	Deixa de Onda (Porra Nenhuma)	Sony Music Entertainment	18	20	9	2915444	0DlHQxrVijRqVUfuS6PKaY
